[DEBUG] - [2016/06/23 15:26:35.773]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:40.757]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:40.757]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082952829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:26:40.789]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:40.789]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:40.789]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:45.758]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:45.758]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082957829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:26:45.758]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:45.758]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:45.773]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:50.758]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:50.758]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082962829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:26:50.758]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:50.758]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:50.758]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:55.758]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:55.758]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082967829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:26:55.758]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:26:55.758]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:26:55.758]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:00.759]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:00.759]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082972829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:00.759]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:00.759]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:00.759]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:05.759]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:05.759]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082977828 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:05.759]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:05.759]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:05.759]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:10.759]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:10.759]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082982830 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:10.759]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:10.759]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:10.759]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:15.760]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:15.760]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082987828 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:15.760]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:15.760]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:15.760]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:20.760]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:20.760]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082992829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:20.760]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:20.760]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:20.760]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:25.760]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:25.760]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2082997826 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:25.760]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:25.760]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:25.760]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:30.761]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:30.761]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083002830 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:30.761]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:30.761]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:30.761]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:35.761]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:35.761]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083007829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:35.776]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:35.776]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:35.792]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:40.761]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:40.761]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083012829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:40.761]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:40.761]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:40.777]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:45.761]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:45.761]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083017829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:45.761]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:45.761]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:45.761]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:50.762]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:50.762]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083022829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:50.762]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:50.762]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:50.762]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:55.762]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:55.762]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083027828 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:27:55.762]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:27:55.762]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:27:55.762]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:00.762]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:00.762]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083032829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:00.762]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:00.762]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:00.762]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:05.763]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:05.763]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083037831 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:05.763]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:05.763]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:05.763]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:10.763]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:10.763]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083042830 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:10.763]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:10.763]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:10.763]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:15.763]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:15.763]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083047829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:15.763]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:15.763]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:15.763]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:20.763]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:20.763]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083052829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:20.763]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:20.763]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:20.763]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:25.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:25.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083057831 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:25.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:25.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:25.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:30.748]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:30.748]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083062827 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:30.748]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:30.748]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:30.748]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:35.780]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:35.780]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083067832 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:35.780]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:35.780]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:35.780]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:40.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:40.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083072828 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:40.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:40.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:40.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:45.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:45.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083077830 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:45.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:45.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:45.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:50.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:50.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083082831 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:50.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:50.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:50.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:55.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:55.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083087829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:28:55.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:28:55.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:28:55.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:00.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:00.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083092829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:00.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:00.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:00.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:05.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:05.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083097829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:05.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:05.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:05.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:10.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:10.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083102833 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:10.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:10.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:10.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:15.766]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:15.766]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083107830 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:15.766]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:15.766]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:15.766]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:20.766]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:20.766]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083112833 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:20.766]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:20.766]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:20.766]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:25.766]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:25.766]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083117831 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:25.782]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:25.782]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:25.797]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:30.766]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:30.766]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083122831 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:30.766]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:30.766]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:30.766]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:35.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:35.765]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083127829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:35.765]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:35.765]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:35.765]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:40.765]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:40.780]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083132833 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:40.780]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:40.780]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:40.780]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:45.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:45.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083137829 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:45.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:45.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:45.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:50.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:50.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083142833 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:50.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:50.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:50.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:55.764]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:55.764]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083147834 | (EchoSeverHandler^messageReceived:57)
[DEBUG] - [2016/06/23 15:29:55.764]Event MESSAGE_RECEIVED has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:29:55.764]Firing a MESSAGE_SENT event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:29:55.764]Event MESSAGE_SENT has been fired for session 2 | (IoFilterEvent^fire:117)
[DEBUG] - [2016/06/23 15:30:00.763]Firing a MESSAGE_RECEIVED event for session 2 | (IoFilterEvent^fire:68)
[DEBUG] - [2016/06/23 15:30:00.763]【NOTE】>>>>>> 收到客户端的数据：Hi，我是iOS客户端，我的时间戳 2083152832 | (EchoSeverHandler^messageReceived:57)
